num_poste,num_poste,nom_usuel,lat,lon,alti,aaaammjj,rr,qrr,tn,qtn,htn,qhtn,tx,qtx,htx,qhtx,tm,qtm,tntxm,qtntxm,tampli,qtampli,tnsol,qtnsol,tn50,qtn50,dg,qdg,ffm,qffm,ff2m,qff2m,fxy,qfxy,dxy,qdxy,hxy,qhxy,fxi,qfxi,dxi,qdxi,hxi,qhxi,fxi2,qfxi2,dxi2,qdxi2,hxi2,qhxi2,fxi3s,qfxi3s,dxi3s,qdxi3s,hxi3s,qhxi3s,drr,qdrr
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250430,28.5,1,23.4,1,600,9,28.9,1,900,9,25.6,1,26.2,1,5.5,1,21.5,9,22.9,9,,,,,1.3,9,,,,,,,,,,,,,8,9,140,9,1148,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250428,11.5,1,24.5,1,200,9,28.4,1,1500,9,25.6,1,26.5,1,3.9,1,22.8,9,23.6,9,,,,,1.8,9,,,,,,,,,,,,,8,9,150,9,1148,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250429,0,1,23.1,1,400,9,30.1,1,1400,9,26,1,26.6,1,7,1,21.6,9,22.6,9,,,,,1.3,9,,,,,,,,,,,,,6,9,140,9,1518,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250504,22.5,1,23.3,1,0,9,28.2,1,1100,9,25.2,1,25.8,1,4.9,1,21.7,9,22.7,9,,,,,1.3,9,,,,,,,,,,,,,9,9,130,9,1130,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250505,25,1,22.4,1,800,9,29.1,1,1300,9,25,1,25.8,1,6.7,1,21.9,9,22.3,9,,,,,1.2,9,,,,,,,,,,,,,6,9,160,9,1336,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250501,1.5,1,23.7,1,200,9,29.3,1,1300,9,25.9,1,26.5,1,5.6,1,22.6,9,23.3,9,,,,,1.1,9,,,,,,,,,,,,,6,9,130,9,1336,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250507,20,1,23.3,1,100,9,30,1,1200,9,25.4,1,26.7,1,6.7,1,21.7,9,22.7,9,,,,,1,9,,,,,,,,,,,,,6,9,140,9,1206,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250503,3.5,1,23.9,1,600,9,29.3,1,1100,9,25.8,1,26.6,1,5.4,1,22,9,23.5,9,,,,,1.7,9,,,,,,,,,,,,,7,9,160,9,1218,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250502,6,1,23.6,1,600,9,29.4,1,1100,9,25.8,1,26.5,1,5.8,1,22.3,9,23.2,9,,,,,1.1,9,,,,,,,,,,,,,7,9,130,9,1130,9,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250512,1,1,24.5,1,351,9,30.1,1,1418,9,26.8,1,27.3,1,5.6,1,17.8,1,23.2,1,0,9,4.6,1,,,9.4,1,90,1,1312,9,14.9,1,50,1,1217,9,,,,,,,13.9,1,,,1217,9,74,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250512,1.4,1,24.1,1,607,9,29.8,1,1452,9,26,1,27,1,5.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250506,14,1,22.9,1,600,9,29,1,1000,9,25.1,1,26,1,6.1,1,21.3,9,22.2,9,,,,,1.1,9,,,,,,,,,,,,,7,9,90,9,1624,9,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250514,11.8,1,24.3,1,1415,9,30,1,1125,9,26.2,1,27.2,1,5.7,1,18.4,9,23.1,9,0,9,3.1,1,,,8.6,1,110,1,1250,9,12.8,1,100,1,1146,9,,,,,,,12.5,1,,,1146,9,301,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250514,14,1,22.9,1,2134,9,28.8,1,939,9,24.9,1,25.9,1,5.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250513,20.1,1,23,1,1715,9,28,1,1239,9,24.4,1,25.5,1,5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250513,17.5,1,23.8,1,1817,9,29.8,1,1239,9,25.7,1,26.8,1,6,1,17.9,1,23.1,1,0,9,4.1,1,,,8.9,1,100,1,1030,9,13.9,1,100,1,1012,9,,,,,,,13.1,1,,,1432,9,290,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250509,1.5,1,23.2,1,300,9,30.1,1,1000,9,26.6,1,26.7,1,6.9,1,21.8,9,22.6,9,,,,,1.7,9,,,,,,,,,,,,,9,9,110,9,1442,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250511,0,1,25.4,1,200,9,30.6,1,1300,9,27.7,1,28,1,5.2,1,23.7,9,24.3,9,,,,,3.3,9,,,,,,,,,,,,,10,9,110,9,1442,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250510,3.5,1,24.7,1,100,9,30.2,1,1200,9,27.3,1,27.5,1,5.5,1,22.7,9,24.1,9,,,,,2.5,9,,,,,,,,,,,,,10,9,90,9,1000,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250508,10.5,1,22.5,1,600,9,31.1,1,1400,9,26.1,1,26.8,1,8.6,1,21,9,22.1,9,,,,,1.1,9,,,,,,,,,,,,,6,9,140,9,1530,9,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250515,0.6,1,24.2,1,223,9,30.3,1,1458,9,26.6,1,27.3,1,6.1,1,19,9,23.1,9,0,9,4,1,,,9,1,120,1,1145,9,13.9,1,140,1,1136,9,,,,,,,12.5,1,,,1136,9,67,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250515,10.7,1,23.2,1,212,9,28.8,1,1125,9,25.3,1,26,1,5.6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250516,0.6,1,23.3,1,2043,9,29.5,1,1530,9,26.1,1,26.4,1,6.2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250517,57.7,1,25.1,1,2142,9,30.8,1,1234,9,26.7,1,28,1,5.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250518,0.4,1,23.4,1,221,9,28.4,1,1237,9,25.8,1,25.9,1,5,1,18.8,9,23.1,9,0,9,2.9,1,,,7.3,1,120,1,1320,9,10.6,1,120,1,1313,9,,,,,,,10.1,1,,,1313,9,17,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250519,0,1,24.5,1,107,9,30.2,1,1147,9,27.2,1,27.4,1,5.7,1,18.5,9,23.5,9,0,9,3.2,1,,,7,1,130,1,1224,9,10.4,1,120,1,1233,9,,,,,,,9.6,1,,,1217,9,0,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250518,3,1,22.8,1,726,9,28.4,1,1354,9,25.1,1,25.6,1,5.6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250516,0.6,1,24.8,1,2336,9,30.6,1,1143,9,27,1,27.7,1,5.8,1,18.4,1,23.8,1,0,9,3.9,1,,,8.6,1,100,1,1149,9,12.9,1,110,1,1211,9,,,,,,,12,1,,,1147,9,36,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250517,29.9,1,25.1,1,2242,9,30.9,1,1230,9,27.4,1,28,1,5.8,1,18.7,1,23.8,1,0,9,4.8,1,,,9.7,1,110,1,1320,9,14,1,110,1,1312,9,,,,,,,12.9,1,,,1326,9,352,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250520,0,1,25,1,402,9,30.7,1,1143,9,27.5,1,27.9,1,5.7,1,18.5,1,24,1,0,9,3.7,1,,,7.7,1,120,1,1352,9,11.7,1,130,1,1353,9,,,,,,,10.5,1,,,1353,9,0,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250521,0,1,23.9,1,426,9,31.2,1,1224,9,27.4,1,27.6,1,7.3,1,20.4,9,,,0,9,3.2,1,,,6.6,1,130,1,1341,9,10.3,1,150,1,1337,9,,,,,,,9.2,1,,,1337,9,16,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250517,48,1,25.4,1,500,9,29.8,1,1300,9,27,1,27.6,1,4.4,1,23.9,9,24.6,9,,,,,2.8,9,,,,,,,,,,,,,12,9,110,9,1312,9,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250522,0.2,1,24.7,1,305,9,31.3,1,1339,9,27.6,1,28,1,6.6,1,20.9,9,,,0,9,3.8,1,,,8.3,1,130,1,1543,9,12.6,1,80,1,1637,9,,,,,,,12,1,,,1637,9,24,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250512,1.5,1,25.3,1,500,9,29.6,1,1100,9,27.1,1,27.5,1,4.3,1,23.5,9,24.2,9,,,,,3.1,9,,,,,,,,,,,,,11,9,100,9,1524,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250514,20,1,23.5,1,1400,9,29.8,1,1100,9,26.6,1,26.7,1,6.3,1,22.3,9,23.1,9,,,,,2.7,9,,,,,,,,,,,,,9,9,140,9,1100,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250518,2,1,22.9,1,0,9,27.6,1,1400,9,25.4,1,25.3,1,4.7,1,22.2,9,22.3,9,,,,,1.8,9,,,,,,,,,,,,,8,9,90,9,1036,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250513,25.5,1,23.3,1,400,9,29.1,1,1400,9,25.7,1,26.2,1,5.8,1,22.1,9,22.8,9,,,,,3,9,,,,,,,,,,,,,11,9,90,9,1324,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250516,21.5,1,24.8,1,1100,9,29,1,1400,9,26.8,1,26.9,1,4.2,1,23.3,9,24.2,9,,,,,2.6,9,,,,,,,,,,,,,9,9,100,9,1048,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250515,2.5,1,26,1,100,9,29.6,1,1300,9,27.1,1,27.8,1,3.6,1,24.2,9,25.6,9,,,,,3,9,,,,,,,,,,,,,10,9,130,9,900,9,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250519,0.2,1,24.1,1,458,9,30.7,1,1253,9,26.6,1,27.4,1,6.6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250522,0.6,1,24.3,1,219,9,31.5,1,1304,9,27,1,27.9,1,7.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250521,0,1,24.3,1,534,9,31.6,1,1318,9,27.1,1,28,1,7.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250520,0,1,24.4,1,343,9,30.9,1,1123,9,27,1,27.7,1,6.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250523,0.2,1,25.1,1,117,9,31.3,1,1223,9,27.7,1,28.2,1,6.2,1,21.4,9,,,0,9,4.9,1,,,8.7,1,110,1,1435,9,12.8,1,90,1,1025,9,,,,,,,11.7,1,,,1444,9,12,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250524,0.2,1,25,1,53,9,30.7,1,1252,9,27.2,1,27.9,1,5.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250524,0,1,25.3,1,127,9,31.2,1,1225,9,27.9,1,28.3,1,5.9,1,21.6,9,24.5,9,0,9,4.7,1,,,7.8,1,110,1,958,9,12.5,1,120,1,1130,9,,,,,,,11.7,1,,,1226,9,0,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250523,0.4,1,24.5,1,512,9,30.2,1,,,26.8,1,27.4,1,5.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250525,0,1,26,1,451,9,31.8,1,1230,9,28.2,1,28.9,1,5.8,1,22.6,9,25.5,9,0,9,5,1,,,8.1,1,100,1,1604,9,12.7,1,120,1,1325,9,,,,,,,11.4,1,,,1143,9,7,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250525,0.4,1,25.4,1,510,9,30.9,1,1036,9,27.2,1,28.2,1,5.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250526,0,1,24.9,1,422,9,30.8,1,1438,9,27.2,1,27.9,1,5.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250526,0,1,25.7,1,431,9,30.9,1,1105,9,27.8,1,28.3,1,5.2,1,22.4,9,25.1,9,0,9,4.7,1,,,8.4,1,100,1,1050,9,12.4,1,80,1,1006,9,,,,,,,11.6,1,,,1234,9,4,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250527,0,1,25.2,1,536,9,30.9,1,1503,9,27.5,1,28.1,1,5.7,1,21.6,9,24.5,9,0,9,3.7,1,,,7.6,1,70,1,1609,9,11.8,1,70,1,1602,9,,,,,,,11.2,1,,,1610,9,13,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250527,0,1,24.5,1,523,9,31.7,1,1449,9,27,1,28.1,1,7.2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250528,1,1,24,1,503,9,31.2,1,1020,9,26.4,1,27.6,1,7.2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250528,0.6,1,24,1,217,9,31.1,1,1324,9,27.2,1,27.6,1,7.1,1,19.9,9,22.7,9,0,9,4.2,1,,,8,1,70,1,1525,9,13.8,1,100,1,1129,9,,,,,,,12.5,1,,,1130,9,63,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250529,1,1,23.5,1,2306,9,31.5,1,1300,9,27,1,27.5,1,8,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250529,0.4,1,24.3,1,434,9,31.5,1,1255,9,27.6,1,27.9,1,7.2,1,21,9,22.9,9,0,9,4,1,,,6.7,1,110,1,1303,9,10.5,1,160,1,1157,9,,,,,,,9.9,1,,,1629,9,31,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250530,0.4,1,25.1,1,136,9,31.5,1,1334,9,27.8,1,28.3,1,6.4,1,20.6,9,24.1,9,0,9,4.4,1,,,7.7,1,130,1,1054,9,12.6,1,140,1,1123,9,,,,,,,11.3,1,,,1123,9,42,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250531,0,1,25.8,1,309,9,30.9,1,1159,9,28.1,1,28.4,1,5.1,1,22.4,9,24.6,9,0,9,5.4,1,,,9.6,1,130,1,1137,9,14.7,1,100,1,1005,9,,,,,,,13.4,1,,,1010,9,0,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250523,0.5,1,25,1,200,9,29.9,1,1200,9,27.3,1,27.5,1,4.9,1,23.3,9,24.3,9,,,,,3.1,9,,,,,,,,,,,,,10,9,130,9,1624,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250526,0,1,25.8,1,2200,9,30.1,1,1300,9,27.8,1,28,1,4.3,1,23.5,9,25,9,,,,,3.2,9,,,,,,,,,,,,,10,9,150,9,1218,9,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250601,0,1,26.4,1,508,9,30.7,1,1243,9,28,1,28.6,1,4.3,1,22.8,9,25.8,9,0,9,4.5,1,,,8.4,1,120,1,1534,9,13.5,1,120,1,1456,9,,,,,,,12.7,1,,,1510,9,0,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250522,4,1,24.1,1,0,9,30,1,1300,9,27,1,27.1,1,5.9,1,21.6,9,23.1,9,,,,,2.3,9,,,,,,,,,,,,,10,9,110,9,1248,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250519,0,1,24.3,1,200,9,29.7,1,1300,9,26.9,1,27,1,5.4,1,22.5,9,23.6,9,,,,,2,9,,,,,,,,,,,,,8,9,140,9,1324,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250527,0,1,25.8,1,500,9,30.7,1,1300,9,27.5,1,28.3,1,4.9,1,24.2,9,25.3,9,,,,,2.3,9,,,,,,,,,,,,,8,9,90,9,1606,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250525,0,1,25.6,1,300,9,30.1,1,1300,9,27.6,1,27.9,1,4.5,1,23.6,9,24.6,9,,,,,3.1,9,,,,,,,,,,,,,10,9,90,9,1448,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250520,0,1,24.9,1,400,9,29.7,1,1400,9,27,1,27.3,1,4.8,1,23.4,9,24.4,9,,,,,2.1,9,,,,,,,,,,,,,9,9,130,9,1412,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250524,0,1,26,1,100,9,29.8,1,1200,9,27.7,1,27.9,1,3.8,1,23.2,9,24.7,9,,,,,3.2,9,,,,,,,,,,,,,10,9,100,9,818,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250521,0.5,1,24.6,1,2000,9,30.5,1,1200,9,27,1,27.6,1,5.9,1,22.9,9,23.5,9,,,,,1.9,9,,,,,,,,,,,,,8,9,130,9,1530,9,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250602,0,1,25.7,1,149,9,30.9,1,1110,9,27.9,1,28.3,1,5.2,1,21.7,9,24.6,9,0,9,4.2,1,,,7.7,1,90,1,1228,9,11.2,1,80,1,1226,9,,,,,,,10.8,1,,,1336,9,0,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250603,4.2,1,24.7,1,255,9,31.3,1,1143,9,27.2,1,28,1,6.6,1,19.8,9,23.1,9,0,9,4.3,1,,,8,1,100,1,1306,9,12.7,1,120,1,1327,9,,,,,,,11.6,1,,,1327,9,42,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250604,0.8,1,23.4,1,409,9,30.1,1,1304,9,26.3,1,26.8,1,6.7,1,18.9,9,22.6,9,0,9,3.9,1,,,8.2,1,100,1,818,9,12.1,1,110,1,1339,9,,,,,,,11.8,1,,,1339,9,45,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250601,0,1,26,1,,,30,1,,,,,28,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250601,0,1,26.7,1,600,9,29.4,1,1100,9,27.9,1,28.1,1,2.7,1,24.8,9,25.2,9,,,,,3.3,9,,,,,,,,,,,,,10,9,120,9,1536,9,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250603,2,1,24.5,1,,,31,1,,,,,27.8,1,6.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250529,4,1,23.5,1,2300,9,29.9,1,1200,9,27.1,1,26.7,1,6.4,1,22.7,9,23,9,,,,,2.6,9,,,,,,,,,,,,,8,9,130,9,1348,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250530,3.5,1,24.8,1,400,9,30.3,1,1300,9,27.2,1,27.6,1,5.5,1,23,9,23.9,9,,,,,2.8,9,,,,,,,,,,,,,10,9,140,9,1418,9,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250605,0,1,22,1,,,31,1,,,,,26.5,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250603,1.5,1,24.9,1,600,9,29.7,1,1100,9,27.3,1,27.3,1,4.8,1,22.9,9,24,9,,,,,2.7,9,,,,,,,,,,,,,9,9,100,9,1500,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250528,4,1,24.5,1,100,9,29.8,1,1100,9,27,1,27.2,1,5.3,1,21.8,9,23.9,9,,,,,2.5,9,,,,,,,,,,,,,10,9,80,9,1342,9,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250604,2,1,23,1,,,30,1,,,,,26.5,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250531,0,1,25.8,1,100,9,30.3,1,1300,9,27.8,1,28.1,1,4.5,1,24.4,9,25.1,9,,,,,3.6,9,,,,,,,,,,,,,10,9,120,9,1512,9,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250602,0,1,24.5,1,,,31,1,,,,,27.8,1,6.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250605,0,1,23.7,1,327,9,31.1,1,1332,9,27.2,1,27.4,1,7.4,1,17.9,9,22.1,9,0,9,4.4,1,,,8.3,1,130,1,1023,9,11.8,1,100,1,1419,9,,,,,,,11,1,,,1419,9,2,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250531,0,1,24,1,,,31,1,,,,,27.5,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250607,17.2,1,24.9,1,510,9,31.1,1,1148,9,27.8,1,28,1,6.2,1,18.9,9,23.7,9,0,9,4.8,1,,,8.9,1,120,1,1204,9,13.3,1,130,1,1424,9,,,,,,,12.3,1,,,1424,9,163,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250608,0.4,1,23.6,1,442,9,30.4,1,1039,9,27.2,1,27,1,6.8,1,18.8,9,21.9,9,0,9,5.1,1,,,9.9,1,120,1,1244,9,15.3,1,110,1,1239,9,,,,,,,14.4,1,,,1239,9,26,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250609,20,1,24,1,,,31,1,,,,,27.5,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250530,2,1,24.2,1,426,1,31.5,1,,,,,27.9,1,7.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250609,5,1,25.2,1,453,9,31.7,1,1301,9,27.8,1,28.5,1,6.5,1,19.3,9,24.2,9,0,9,5.2,1,,,10.8,1,120,1,1123,9,18.4,1,100,9,2222,9,,,,,,,16.1,1,,,2222,9,81,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250606,20,1,22,1,,,30.5,1,,,,,26.3,1,8.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250606,1.8,1,23,1,425,9,30.9,1,1202,9,26.7,1,27,1,7.9,1,16.4,1,21.7,1,0,9,3.6,1,,,7.3,1,110,1,1020,9,11.2,1,50,1,1254,9,,,,,,,10.6,1,,,1256,9,19,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250607,6,1,24,1,,,31,1,,,,,27.5,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250608,3,1,23,1,,,30,1,,,,,26.5,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250610,0.8,1,23.4,1,2250,9,31.2,1,1240,9,27.8,1,27.3,1,7.8,1,18.6,9,21.7,9,0,9,5.4,1,,,9.5,1,110,1,1152,9,14.6,1,110,1,940,9,,,,,,,13.4,1,,,940,9,51,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250611,0,1,25.8,1,441,9,31.2,1,1331,9,27.9,1,28.5,1,5.4,1,20,9,23.9,9,0,9,5.8,1,,,9.4,1,80,1,1316,9,15,1,90,1,1026,9,,,,,,,14.4,1,,,1026,9,0,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250610,4,1,25.1,1,2000,9,31.1,1,1200,9,28.1,1,28.1,1,6,1,24,9,24.3,9,,,,,3.7,9,,,,,,,,,,,,,10,9,100,9,1636,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250605,0,1,24.4,1,400,9,30.3,1,1300,9,27.2,1,27.4,1,5.9,1,21.6,9,23.4,9,,,,,2.5,9,,,,,,,,,,,,,8,9,150,9,1554,9,,,,,,,,
